gvkey,conm,ticker,industry,latest_observed_date,risk_window,pred_risk_5y
038259,XBP GLOBAL HOLDINGS INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.31521065086126326
043855,BBB FOODS INC,,Food Stores,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.315133698284626
026149,AVALO THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3151304230093956
001585,AMERICAN VANGUARD CORP,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3150103479623795
041622,BIOHAVEN LTD,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3149887599050999
064302,INSPERITY INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3140943542122841
039574,XCF GLOBAL INC,,,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.31339653134346007
038453,ONKURE THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3131595849990845
037063,PRELUDE THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.31283916905522346
035733,36KR HOLDINGS INC -ADS,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.31274640560150146
347007,IMMUNITYBIO INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.31266442537307737
037214,CURIOSITYSTREAM INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3126175761222839
037392,EOS ENERGY ENTERPRISES INC,,Electronic Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.312103158980608
030576,ADTRAN HOLDINGS INC,,Electronic Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3115867733955383
186953,INSPIREMD INC,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3109835274517536
030473,SOLITARIO RESOURCES CORP,,Metal Mining,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3108103722333908
061467,GEMINI SPACE STATION INC,,Security Brokers & Dealers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.31075272262096404
182501,SUI GROUP HOLDINGS LTD,,Security Brokers & Dealers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.31061310023069383
038200,BIOTE CORP,,Health Services,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3102115631103516
164046,GRAN TIERRA ENERGY INC,,Oil & Gas Extraction,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30940670520067215
207257,SILENCE THERAPEUTICS PLC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30861382782459257
028675,TANDY LEATHER FACTORY INC,,Misc Retail,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.308521980047226
115831,NETWORK-1 TECHNOLOGIES INC,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3084582805633545
032908,ROCKET PHARMACEUTICALS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30806616097688677
155387,CARDIFF ONCOLOGY INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3080325037240982
149379,FUTURE FINTECH GROUP INC,,Non-Depository Credit,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30740216970443723
026908,SENSUS HEALTHCARE INC,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.307184112071991
013235,IMMUCELL CORP,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30682331025600434
287462,FUTUREFUEL CORP,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3068028762936592
061743,KINGSWAY FINANCIAL SVCS INC,,Insurance Carriers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30630065202713014
038258,INTUITIVE MACHINES INC,,Transportation Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.305858339369297
037664,PURECYCLE TECHNOLOGIES INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30530343726277354
018899,TANDEM DIABETES CARE INC,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30517468303442
126020,INTELLICHECK INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3048303484916687
175908,WHERE FOOD COMES FROM INC,,Engineering & Management Services,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.304314061999321
014563,MERCER INTL INC,,Paper & Allied Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3042545162141323
025462,STRATUS PROPERTIES INC,,Real Estate,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3041378617286682
037110,SHATTUCK LABS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30318142026662825
036218,DIGI POWER X INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30297171548008917
038617,ARTIVA BIOTHERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3027998492121696
039204,TENAYA THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3026948615908623
031384,SEACOR MARINE HLDGS INC,,Water Transportation,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30252784937620164
039661,EXODUS MOVEMENT INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30248920768499377
038977,ODYSIGHT.AI INC,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.301265487074852
037495,ARS PHARMACEUTICALS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30063215643167496
026349,AXSOME THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.30006307885050776
108265,SKEENA RESOURCES LTD,,,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.3000121809542179
019581,LANDS' END INC,,Misc Retail,2026-01-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2997427836060524
037188,CLARITEV CORP,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2996445342898369
033635,AUTOLUS THERAPEUTICS -ADR,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2993246540427208
178973,TITAN MACHINERY INC,,Wholesale - Durable Goods,2026-01-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.298890820145607
033660,XERIS BIOPHARMA HOLDINGS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2988774925470352
034447,BEYOND MEAT INC,,Food & Kindred Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2988647148013115
030137,NEKTAR THERAPEUTICS,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2986743628978729
018017,ENCORE ENERGY CORP,,Metal Mining,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29853961914777755
024330,SERITAGE GROWTH PROPERTIES,,Real Estate,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2980276130139828
023555,COLLEGIUM PHARMACEUTICAL INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29728045165538786
036301,ZENTALIS PHARMACEUTICALS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2969466894865036
179249,BROADWIND INC,,Industrial Machinery & Computers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29659137725830076
038632,I-80 GOLD CORP,,Metal Mining,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29643864557147026
181327,FURY GOLD MINES LTD,,,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29643566012382505
037794,SATELLOGIC INC,,Electronic Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29636975526809695
019767,BTCS INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2960543304681778
024177,SERES THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29588151574134824
037925,SANA BIOTCHNOLOGY INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2954875811934471
039738,PALLADYNE AI CORP,,Industrial Machinery & Computers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29525924697518346
027939,TENAX THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.295185349881649
037799,HYPERFINE INC,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29515450075268745
032315,TDH HOLDINGS INC,,Real Estate,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29501496702432634
019802,RIMINI STREET INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2950122892856598
037674,MOTORSPORT GAMES INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2948868229985237
038762,MOBILE INFRASTRUCTURE CORP,,Real Estate,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2947719156742096
186993,SURO CAPITAL CORP,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2943618968129158
034118,KODIAK SCIENCES INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2943008869886398
033631,KEZAR LIFE SCIENCES,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2940304547548294
030490,APARTMENT INVST & MGMT CO,,Holding & Investment Offices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29367226287722586
034030,HF FOODS GROUP INC,,Wholesale - Nondurable Goods,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29357843324542043
285085,UNIQURE NV,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2930826395750046
038995,INDIE SEMICONDUCTOR INC,,Electronic Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29289733842015264
147204,COGENT COMMUNICATIONS HLDGS,,Telecommunications,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29281896352767944
045157,BOUNDLESS BIO INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29110361263155937
024515,VTV THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29081637039780617
039530,GDEV INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2907515488564968
050510,BRAZIL POTASH CORP,,Nonmetallic Minerals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29075120761990547
045281,RUBRIK INC,,Business Services & Software,2026-01-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2904365360736847
031006,BRAGG GAMING GROUP,,Amusement & Recreation,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29039107710123063
029151,CENTURY CASINOS INC,,Amusement & Recreation,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.29037292301654816
036776,ORCHESTRA BIOMED HOLDING INC,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.290325541049242
163924,JAMES RIVER GROUP HLDGS INC,,Insurance Carriers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28952508941292765
030666,WILLAMETTE VALLEY VINEYARDS,,Food & Kindred Products,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28918837755918503
036005,ALSET INC,,Real Estate,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28918231278657913
040417,DOUGLAS ELLIMAN INC,,Real Estate,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28898312970995904
194255,VERASTEM INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28878492265939715
038986,ACUMEN PHARMACEUTICALS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28871387913823127
037582,ALPHA TAU MEDICAL LTD,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2886132597923279
043792,METAGENOMI THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2885782442986965
036444,UCLOUDLINK GROUP INC -ADR,,Telecommunications,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28811635375022887
038209,FORIAN INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28792828917503355
347354,ZOOZ STRATEGY LTD,,Electronic Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28767347484827044
039051,ALPHA TEKNOVA INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2876572750508785
018738,DOMINARI HOLDINGS INC,,Security Brokers & Dealers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2874793767929077
039909,BAKKT INC,,Security Brokers & Dealers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2868942394852638
014898,3D SYSTEMS CORP,,Industrial Machinery & Computers,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2866218604147434
037871,CORE SCIENTIFIC INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2865889608860016
187550,ASPEN AEROGELS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2864938534796238
032901,SELLAS LIFE SCIENCES GROUP I,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28623093739151956
064327,CERUS CORP,,Instruments & Medical Devices,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28594937101006507
184748,QUAD/GRAPHICS INC,,Printing & Publishing,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2857114925980568
039806,XILIO THERAPEUTICS INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28558292537927626
027339,AGEAGLE AERIAL SYSTEMS,,Transportation Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2852991625666618
022000,WORKIVA INC,,Business Services & Software,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2851427897810936
039380,HIPPO HOLDINGS INC,,Insurance Agents,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2846915662288666
162742,FREIGHTCAR AMERICA INC,,Transportation Equipment,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2846462644636631
039376,CATALYST BANCORP INC,,Banks & Depository Institutions,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.2845670886337757
038790,SAGIMET BIOSCIENCES INC,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28453857600688937
039359,RALLYBIO CORP,,Chemicals & Pharmaceuticals,2025-12-31,"Dec 2025 - Dec 2030 (5 years from last fiscal year, Alive Companies Only)",0.28441026732325553
