gvkey,conm,latest_observed_date,risk_window,pred_risk_next_12m
012598,PAMT CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025854425
028374,INTERLINK ELECTRONICS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025801014
024352,PROGRESS SOFTWARE CORP,2025-11-30,Apr 2026 → Apr 2027 (approx),0.002575466
178834,NORTHFIELD BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002567907
028378,LIONSGATE STUDIOS CORP,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0025672466
005742,CENTERPOINT ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025579932
006104,INTL PAPER CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025548465
176251,INFORMATION SERVICES GROUP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025432778
012689,KB HOME,2025-11-30,Apr 2026 → Apr 2027 (approx),0.0025419742
004029,DOMINION ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025389073
034937,FIRST SEACOAST BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025348268
038979,NAUTILUS BIOTECHNOLOGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025323902
062921,NEUROCRINE BIOSCIENCES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002532272
039901,CI&T INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025313508
025751,BANCO LATINOAMERICANO DE COM,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025297117
029194,TELECOM ARGENTINA,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025294626
120860,AUDIOCODES LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025289634
034051,GARRETT MOTION INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025248781
028423,ZTO EXPRESS CAYMAN INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025237375
007881,NEWMONT CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025214313
043287,NEUMORA THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025208173
187696,PROTO LABS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025115495
039065,XOMETRY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025098715
009299,RYDER SYSTEM INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0025088058
045446,FB BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024992502
032819,DOGNESS (INTL) CORP,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0024949696
125239,SIFY TECHNOLOGIES LTD -ADR,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0024947608
024171,DESIGNER BRANDS INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0024873435
007875,NEWELL BRANDS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002485566
013341,PROGRESSIVE CORP-OHIO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024850494
037018,HUADI INTER GRO CO LTD,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0024817938
160213,GSI TECHNOLOGY INC,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0024726503
019175,VINCE HOLDING CORP,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0024686262
018004,CENTURY COMMUNITIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024620043
025173,RENASANT CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024575968
006867,MDU RESOURCES GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024574075
184551,MAXLINEAR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024570674
007315,SIEBERT FINANCIAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024534739
148390,FORMFACTOR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002451255
038526,FRONTIER NUCLR AND MINRL INC,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0024472787
025332,LOOP INDUSTRIES INC,2025-02-28,Apr 2026 → Apr 2027 (approx),0.0024451006
163765,COOPER-STANDARD HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002443997
016821,FIRST BANCORP P R,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024435346
184604,ALPHA AND OMEGA SEMICONDUCTO,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0024404412
009317,SEI INVESTMENTS CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002440052
038834,LIFESTAN HLTH GRP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024382179
025339,CREDIT ACCEPTANCE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024344735
002005,BANK OF HAWAII CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024332695
003851,DELTA AIR LINES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024280953
032244,NEXTDECADE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024280515
147849,TRUBRIDGE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024273356
061325,PEDIATRIX MEDICAL GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024230347
005903,IMPERIAL OIL LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024222466
028515,GROWGENERATION CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002421788
021577,ORGANIGRAM GLOBAL INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0024207653
175442,NEW ORIENTAL ED & TECH,2025-05-31,Apr 2026 → Apr 2027 (approx),0.0024202887
186553,PRAIRIE OPERATING CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002419384
037198,REAL BROKERAGE INC (THE),2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024174626
039481,ON HOLDING AG,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024155003
041416,FTAI INFRASTRUCTURE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00241412
141384,ALIGN TECHNOLOGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024130624
043210,NB BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002404471
166385,GRUPO AEROPORTUARIO DEL PACI,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024023068
035279,ADAPTIVE BIOTECH CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0024003764
010614,GLOBE LIFE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002400301
038845,BLUE OWL CAPITAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023983447
038212,APPLOVIN CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023974846
065275,BRIGHT HORIZONS FAMILY SOLTN,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023974127
177228,STABLECOIN DEVELOPMENT CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023953926
018049,F N B CORP/FL,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023931274
339965,SNOWFLAKE INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0023868233
061302,ARCH CAPITAL GROUP LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023833967
138467,LANTRONIX INC,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0023819755
035891,ZHONGCHAO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002380436
026146,REGENXBIO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002380435
064915,INTEST CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023798645
039951,SAB BIOTHERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023744826
175686,PRIMORIS SERVICES CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023732474
021429,GRANITE CONSTRUCTION INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023706453
039811,RIVIAN AUTOMOTIVE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023699924
001414,PRIMERICA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023692641
005643,HILTON WORLDWIDE HOLDINGS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023688653
035647,KORRO BIO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023665393
039103,PAYONEER GLBL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023660215
061562,ADVANCED ENERGY INDS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023619933
036444,UCLOUDLINK GROUP INC -ADR,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023618957
037844,VOR BIOPHARMA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023564412
065108,JONES LANG LASALLE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023549676
004423,EQUIFAX INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023526598
007117,MAUI LAND & PINEAPPLE CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023506628
050617,STANDARDAERO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023490689
035604,CLOUDFLARE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023484598
039276,XPONENTIAL FITNESS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002346702
187368,VISTAGEN THERAPEUTICS INC,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0023448719
022449,AURORA CANNABIS INC,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0023414153
022861,CKX LANDS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023369896
143909,FENNEC PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002334483
008455,PPL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002332751
038474,RECURSION PHARMA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002327014
026367,BLOCK INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00232686
043841,RECTITUDE HOLDINGS LTD,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0023249227
036897,HIGHPEAK ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002322938
026123,NOVOCURE LIMITED,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023229292
285085,UNIQURE NV,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023214754
037787,ON24 INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023188156
189459,CARLYLE GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023173585
019355,SIMMONS FIRST NATL CP  -CL A,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023161122
064334,VERICEL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002315168
031112,OVID THRPUTCS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023137762
025749,ASGN INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023128528
253523,IMMUTEP LTD,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0023074062
029011,BOYD GAMING CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023060378
029751,ALBEMARLE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023056997
165123,LEIDOS HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023053554
063338,STRATEGIC EDUCATION INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0023003456
021984,TON STRATEGY CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022947066
014790,MERITAGE HOMES CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022935935
010930,U S ANTIMONY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022893113
282104,DOLE PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022889944
024040,IONIS PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022887026
008334,PAR TECHNOLOGY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022777175
183324,PENNYMAC MORTGAGE INVEST TR,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022755046
038368,TUYA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002275259
027199,VAALCO ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002273427
043709,CN HEALTHY FOOD TECH GR CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002272936
157413,TRIP COM GROUP LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022724061
010441,TENNANT CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022706944
034101,UPWORK INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022686785
140988,TRINET GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022614347
012294,MPLX LP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022607655
005072,ALLY FINANCIAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022594903
038617,ARTIVA BIOTHERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002257262
004699,M&T BANK CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022543396
023555,COLLEGIUM PHARMACEUTICAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022533413
030899,HUDSON TECHNOLOGIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022530227
108345,MARYGOLD COMPANIES INC (THE),2025-06-30,Apr 2026 → Apr 2027 (approx),0.0022527368
155616,CINEVERSE CORP,2025-03-31,Apr 2026 → Apr 2027 (approx),0.002250847
030473,SOLITARIO RESOURCES CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022493482
038370,FALCON'S BEYOND GLOBAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022450907
065732,SONIDA SENIOR LIVING INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022450224
035077,UBER TECHNOLOGIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022431668
025124,LINDE PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022384524
005870,IDACORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022376422
002771,CARLISLE COS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022354724
008832,ARGAN INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.002234962
043666,CCSC TECHNOLOGY INTL HOL LTD,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0022331062
020088,BOX INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0022325986
165798,URANIUM ENERGY CORP,2025-07-31,Apr 2026 → Apr 2027 (approx),0.0022299371
232135,PHARMING GROUP NV,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002229866
039365,EUROPEAN WAX CENTER INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022288975
038209,FORIAN INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022280929
185054,QUIPT HOME MEDICAL CORP,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0022274272
184748,QUAD/GRAPHICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022229934
023623,SANARA MEDTECH INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022204511
278153,HUTCHMED (CHINA) LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022191373
062965,SS&C TECHNOLOGIES HLDGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022176409
107150,NIOCORP DEVELOPMENTS LTD,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0022168811
021540,WAYFAIR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022157307
038764,BLUE FOUNDRY BANCORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022143987
033810,LIQUIDIA CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022136539
005284,GRAY MEDIA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022133158
287111,KAMADA LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022130695
125794,NEOGENOMICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002212305
150803,BANK FIRST CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022108646
166368,COMPASS DIVERSIFIED HOLDINGS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022083058
184182,JINKOSOLAR HOLDING CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00220731
032078,PRECIPIO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0022067304
189491,XYLEM INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002200511
015633,ROYAL BANK OF CANADA,2025-10-31,Apr 2026 → Apr 2027 (approx),0.002198805
027672,WCF BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021987506
124434,BLACKROCK INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021948374
022086,INTL BANCSHARES CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021926234
122257,BIOMARIN PHARMACEUTICAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021905703
027215,F&G ANNUITIES & LIFE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021883724
064389,SILGAN HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021829884
014253,WESTAMERICA BANCORPORATION,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021819938
129466,AGENUS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021717336
039680,GINKGO BIOWORKS HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021708596
043186,MIRA PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021699073
001440,AMERICAN ELECTRIC POWER CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021688484
034580,MMTEC INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021681902
010609,TOOTSIE ROLL INDUSTRIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021641222
040295,AIRJOULE TECHNOLOGIES CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002163562
034278,STUDIO CTY INT HDGS LTD-ADR,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00216346
039942,BRAZE INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0021573808
177088,BLACKSTONE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021571438
039266,INVIVYD INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021538967
178803,ENSIGN GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021498492
005050,GEE GROUP INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0021494974
006730,LILLY (ELI) & CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021477554
033725,DATAVAULT AI INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021469756
290341,IONEER LTD,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0021372298
041818,GE HEALTHCARE TECHNOLOGI INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021331455
050718,BINGEX LTD -ADR,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002132758
334288,ASCENTAGE PHARMA GROUP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021320435
038374,ACV AUCTIONS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021319138
020502,RAYONIER ADVANCED MATERIALS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021264784
037382,CONCENTRIX CORP,2025-11-30,Apr 2026 → Apr 2027 (approx),0.00212315
241366,BANCO DE CHILE,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021220108
161844,LAS VEGAS SANDS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002121083
045096,FIFTH DISTRICT BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021161474
038883,LYELL IMMUNOPHARMA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0021068417
136265,BANC OF CALIFORNIA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002096261
011032,UNIVERSAL HEALTH SVCS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002096212
012266,WERNER ENTERPRISES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020918008
005047,GE AEROSPACE,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002091599
149070,CME GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00209094
024856,GILEAD SCIENCES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020904248
021431,CALIFORNIA RESOURCES CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020818154
065540,LESAKA TECHNOLOGIES INC,2025-06-30,Apr 2026 → Apr 2027 (approx),0.0020810252
158742,MARKETAXESS HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020781632
323308,BORR DRILLING LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002076466
004213,ECOLAB INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020741166
018630,RINGCENTRAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020722235
039555,AMPLITUDE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020715275
014824,CINCINNATI FINANCIAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00207088
024978,CALLAWAY GOLF CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020691287
032843,CORPORACION AMERICA AIRPORTS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020633265
158053,ADAMAS TRUST INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020624392
139665,MOODY'S CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020613677
026349,AXSOME THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020579668
045390,ACTUATE THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020572532
178371,KESTREL GROUP LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002055746
037519,OPENDOOR TECHNOLOGIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002054413
045537,CELLYAN BIOTECHNOLOGY CO LTD,2025-03-31,Apr 2026 → Apr 2027 (approx),0.002054374
136648,VISTEON CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020529404
031236,APPIAN CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020466705
012578,VALHI INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020465166
036633,EASTERN BANKSHARES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020432197
024344,VERTEX PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020397254
115044,ALGONQUIN POWER & UTIL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020365599
012428,PORTLAND GENERAL ELECTRIC CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020365412
033056,COLUMBIA FINANCIAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020364318
002558,CNA FINANCIAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020359433
151630,HALOZYME THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020345382
141099,ELECTROVAYA INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0020342371
007993,NORTHWEST NATURAL HLDNG CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020319847
031252,MAGNOLIA OIL & GAS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020304488
037187,PRAXIS PRECIS MEDI INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020294974
024912,ACORN ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020282296
190355,AXOGEN INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020281496
112254,PEOPLES FINANCIAL CORP/MS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020278234
024351,LINDBLAD EXPEDITIONS HLDGS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020255703
007291,METHODE ELECTRONICS INC,2025-04-30,Apr 2026 → Apr 2027 (approx),0.0020237947
133766,HEALTHSTREAM INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002020593
024617,OLD DOMINION FREIGHT,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020200615
039621,BLACKSKY TECHNOLOGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020178717
061811,SOUTHERN COPPER CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002015911
065921,GOLDEN MINERALS CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020158044
008264,PG&E CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020154314
016478,EOG RESOURCES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020151697
019574,USA TODAY CO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020120055
007923,NORFOLK SOUTHERN CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002011077
064166,QUEST DIAGNOSTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020109287
030651,DARLING INGREDIENTS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020092232
170617,META PLATFORMS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.002009099
026341,VOYAGER THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020063538
001988,BALL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0020047305
155387,CARDIFF ONCOLOGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019999242
008247,PPG INDUSTRIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019983705
011376,WEST PHARMACEUTICAL SVSC INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001996879
355398,SUPER HI INTERNATIONAL HOLDI,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001991843
035005,ZOOM COMMUNICATIONS INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0019910007
006669,LENNAR CORP,2025-11-30,Apr 2026 → Apr 2027 (approx),0.0019881867
051858,CAPSOVISION INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001987588
029850,GRUPO TELEVISA SAB,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001984929
185289,ASSEMBLY BIOSCIENCES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019841942
032809,ASTRANA HEALTH INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019832172
066597,FIRST US BANCSHARES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.001981502
043026,FORTREA HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019775764
327677,MAREX GROUP PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019739254
135965,RIBBON COMMUNICATIONS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00197361
062072,ALPHA PRO TECH LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019723424
028322,HEALTHCARE REALTY TRUST INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019719398
011456,WEYERHAEUSER CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019712613
196159,PBF ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019699803
164652,BROOKDALE SENIOR LIVING INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0019634566
